timestamp,machine_id,container_class,git_sha,outer_jobs,profile_base_sha,enforcement_kind,runner_name,run_id,step,inner_jobs,sample_index,sample_kind,elapsed_s,interval_s,cpu_usage_s,user_s,sys_s,effective_cores,user_cores,system_cores,throttled_s,interval_throttled_s,thread_count,sweep_id,sweep_logical_cpus,sweep_mode,sweep_pass,sweep_physical_cores,sweep_repeat,sweep_sample,sweep_target_s,sweep_width_source,workload_digest
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,0,start,0.001029,,0.000000,0.000000,0.000000,,,,0.000000,,0,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,1,periodic,0.250396,0.249368,1.588355,1.061858,0.526496,6.3695,4.2582,2.1113,0.000000,0.000000,40,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,2,periodic,0.500379,0.249983,3.093548,2.474380,0.619168,6.0212,5.6505,0.3707,0.000000,0.000000,30,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,3,periodic,0.750485,0.250106,4.800817,4.089573,0.711243,6.8262,6.4580,0.3681,0.000000,0.000000,31,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,4,periodic,1.000526,0.250041,6.408825,5.595024,0.813801,6.4310,6.0208,0.4102,0.000000,0.000000,34,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,5,periodic,1.250273,0.249747,6.968511,6.102901,0.865610,2.2410,2.0336,0.2074,0.000000,0.000000,7,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,6,periodic,1.500468,0.250196,7.217510,6.348583,0.868926,0.9952,0.9820,0.0133,0.000000,0.000000,7,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,7,periodic,1.750487,0.250019,7.647417,6.716822,0.930594,1.7195,1.4728,0.2467,0.000000,0.000000,12,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,8,periodic,2.000553,0.250065,8.160564,7.209667,0.950896,2.0521,1.9709,0.0812,0.000000,0.000000,20,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,9,periodic,2.250282,0.249729,8.715674,7.728813,0.986860,2.2228,2.0788,0.1440,0.000000,0.000000,12,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,10,periodic,2.500582,0.250300,9.846784,8.828313,1.018471,4.5190,4.3927,0.1263,0.000000,0.000000,29,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,11,periodic,2.750514,0.249932,11.122276,10.063704,1.058571,5.1034,4.9429,0.1604,0.000000,0.000000,11,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,12,periodic,3.000543,0.250029,13.434708,12.306219,1.128489,9.2487,8.9690,0.2796,0.000000,0.000000,17,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,13,periodic,3.250345,0.249802,13.789280,12.645664,1.143616,1.4194,1.3589,0.0606,0.000000,0.000000,7,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,14,periodic,3.500527,0.250181,14.038042,12.889350,1.148692,0.9943,0.9740,0.0203,0.000000,0.000000,7,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,15,periodic,3.750468,0.249942,14.286898,13.132139,1.154759,0.9957,0.9714,0.0243,0.000000,0.000000,7,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,16,periodic,4.000511,0.250043,14.535801,13.376961,1.158839,0.9954,0.9791,0.0163,0.000000,0.000000,7,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,17,periodic,4.250277,0.249766,14.784695,13.614848,1.169846,0.9965,0.9524,0.0441,0.000000,0.000000,7,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,18,periodic,4.500488,0.250211,15.033638,13.858724,1.174914,0.9949,0.9747,0.0203,0.000000,0.000000,7,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,19,periodic,4.750379,0.249891,15.282544,14.105534,1.177009,0.9961,0.9877,0.0084,0.000000,0.000000,7,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,20,periodic,5.000561,0.250182,15.531514,14.350433,1.181080,0.9952,0.9789,0.0163,0.000000,0.000000,7,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,21,periodic,5.250285,0.249724,15.780507,14.592385,1.188121,0.9971,0.9689,0.0282,0.000000,0.000000,7,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,22,periodic,5.500482,0.250197,16.029406,14.835237,1.194168,0.9948,0.9706,0.0242,0.000000,0.000000,7,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,23,periodic,5.750433,0.249952,16.278356,15.083093,1.195263,0.9960,0.9916,0.0044,0.000000,0.000000,7,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,24,periodic,6.000375,0.249942,16.632558,15.417556,1.215002,1.4171,1.3382,0.0790,0.000000,0.000000,11,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,25,periodic,6.250303,0.249927,18.260649,17.025568,1.235080,6.5143,6.4339,0.0803,0.000000,0.000000,18,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
2026-08-28T20:30:50,AMD_EPYC_9D64_88-Core_Processor,affinity176_cpu-max-15840000_100000,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,1,1bdc4e0f38149c807f27fe18fc00c4ada1725f4f,cgroup-v2,sweep,18d012302b394a3c003f0e84,build.dagrun,16,26,periodic,6.500619,0.250316,21.345205,20.085639,1.259565,12.3226,12.2248,0.0978,0.000000,0.000000,23,18d011e41db30ce5003f0e84,158,target-time,1,88,2,14,0.000000,power-of-two,2f4c4ac59ef7e17b
